,City ID,City Name,Temp,Humidity,Cloudiness,Wind Speed,Latitude,Longitude,Country,Max Temp,Date
284,3466980,Caravelas,73.54,100,100,17.94,-17.73,-39.27,BR,73.54,1533677820
285,5954718,Flin Flon,75.2,57,40,10.29,54.77,-101.88,CA,75.2,1533675600
286,2645198,Kirkwall,53.6,87,56,1.12,58.98,-2.96,GB,53.6,1533676800
287,1643837,Gorontalo,75.16,86,8,4.18,0.54,123.06,ID,75.16,1533677821
288,2428228,Massakory,74.53,91,0,3.06,13.0,15.73,TD,74.53,1533677822
289,1131162,Panjab,40.06,80,0,2.06,34.38,67.02,AF,40.06,1533677822
290,1513087,Nurota,78.8,31,0,2.24,40.56,65.69,UZ,78.8,1533675600
291,1486321,Yar-Sale,55.36,93,92,12.01,66.83,70.83,RU,55.36,1533677429
292,2126682,Bilibino,48.16,65,0,3.4,68.06,166.44,RU,48.16,1533677339
293,7626384,Hovd,61.99,63,0,3.36,63.83,10.7,NO,66.2,1533676800
294,1310120,Mawlaik,73.18,97,92,2.39,23.63,94.42,MM,73.18,1533677823
295,3454005,Piacabucu,76.78,68,8,10.0,-10.41,-36.43,BR,76.78,1533677824
296,1687186,Sarangani,82.99,100,88,7.43,5.4,125.46,PH,82.99,1533677824
297,1650600,Balaipungut,72.82,96,92,2.62,1.11,101.31,ID,72.82,1533677824
298,1035025,Nacala,72.73,100,0,5.53,-14.56,40.69,MZ,72.73,1533677825
299,3582228,Dangriga,87.8,70,20,9.17,16.97,-88.23,BZ,87.8,1533675600
300,3421319,Nuuk,53.6,62,90,18.34,64.17,-51.74,GL,53.6,1533675000
301,3644417,Ejido,82.06,40,75,0.94,8.55,-71.24,VE,84.2,1533675600
302,3671497,Puerto Colombia,87.8,74,75,19.46,10.99,-74.96,CO,87.8,1533675600
303,3939761,Hualmay,66.79,73,32,6.98,-11.1,-77.61,PE,66.79,1533677826
304,2618795,Klaksvik,51.8,93,88,12.75,62.23,-6.59,FO,51.8,1533676800
305,3532925,Amatenango del Valle,89.6,40,75,4.74,16.53,-92.43,MX,89.6,1533674700
306,934649,Cap Malheureux,71.6,64,40,6.93,-19.98,57.61,MU,71.6,1533675600
307,3112075,Reinosa,68.0,82,40,5.82,43.0,-4.14,ES,68.0,1533677400
308,1259385,Port Blair,81.73,100,88,23.76,11.67,92.75,IN,81.73,1533677828
309,2598243,Soubre,76.6,75,80,8.1,5.79,-6.61,CI,76.6,1533677828
310,2092164,Lorengau,80.11,100,36,0.6,-2.02,147.27,PG,80.11,1533677430
311,3663495,Manoel Urbano,84.34,66,8,2.17,-8.84,-69.26,BR,84.34,1533677829
312,2212775,Sabha,84.88,20,12,3.18,27.03,14.43,LY,84.88,1533677829
313,2392204,Parakou,73.99,93,64,5.53,9.34,2.63,BJ,73.99,1533677830
314,6111862,Port Hardy,62.6,72,20,5.82,50.7,-127.42,CA,62.6,1533675600
315,2409663,Daru,72.46,98,100,5.64,7.99,-10.85,SL,72.46,1533677830
316,4035249,Lufilufi,78.8,78,75,6.93,-13.87,-171.6,WS,78.8,1533672000
317,4011743,Aquiles Serdan,75.2,38,90,4.7,23.94,-104.58,MX,75.2,1533674520
318,2517679,Fortuna,80.6,83,40,4.7,38.18,-1.13,ES,80.6,1533677400
319,5866063,Kenai,62.64,72,1,14.99,60.55,-151.26,US,64.4,1533675360
320,2246550,Dagana,82.27,55,0,11.79,16.52,-15.51,MR,82.27,1533677832
321,1496511,Novyy Urengoy,54.64,86,88,17.94,66.08,76.63,RU,54.64,1533677832
322,3671450,Inirida,87.04,61,24,2.51,3.87,-67.92,CO,87.04,1533677832
323,2036973,Heihe,64.4,100,75,2.24,50.24,127.51,RU,64.4,1533675600
324,5554428,Ketchikan,69.17,53,1,11.41,55.34,-131.65,US,73.4,1533675360
325,4470244,Havelock,83.21,94,20,5.82,34.88,-76.9,US,91.4,1533675480
326,2220853,Yokadouma,71.56,92,76,1.95,3.52,15.05,CM,71.56,1533677834
327,2173911,Broken Hill,43.48,75,0,13.24,-31.97,141.45,AU,43.48,1533677428
328,1253628,Lata,57.16,98,8,1.72,30.78,78.62,IN,57.16,1533677320
329,2181625,Te Anau,32.05,84,20,2.39,-45.41,167.72,NZ,32.05,1533677435
330,344979,Lebu,49.78,90,48,3.06,8.96,38.73,ET,49.78,1533677603
331,486725,Sukhaya Buyvola,77.0,50,0,6.71,45.15,43.0,RU,77.0,1533675600
332,2027296,Aykhal,49.51,82,76,2.95,65.95,111.51,RU,49.51,1533677835
333,2063039,Port Keats,66.79,61,0,16.26,-14.25,129.55,AU,66.79,1533677836
334,1641899,Labuhan,68.95,93,44,2.73,-2.54,115.51,ID,68.95,1533677836
335,1640660,Gondanglegi,62.56,89,12,3.74,-7.75,112.01,ID,62.56,1533677836
336,2035410,Qianan,69.4,88,32,1.95,44.99,124.06,CN,69.4,1533677836
337,4031637,Lavrentiya,46.63,96,76,6.76,65.58,-170.99,RU,46.63,1533677729
338,462008,Zubtsov,59.23,70,0,10.78,56.17,34.59,RU,59.23,1533677837
339,5851349,Nanakuli,87.19,43,1,9.17,21.39,-158.15,US,87.8,1533675420
340,2264923,Peniche,66.2,88,75,13.87,39.36,-9.38,PT,66.2,1533675600
341,3450554,Salvador,78.8,78,40,13.87,-12.98,-38.48,BR,78.8,1533675600
342,146639,Lasa,79.92,83,20,4.7,34.92,32.53,CY,80.6,1533677400
343,2012593,Zeya,55.72,100,92,2.95,53.74,127.27,RU,55.72,1533677839
344,3603330,Amapa,73.4,100,75,6.93,15.09,-87.97,HN,73.4,1533675600
345,4160021,Jacksonville,89.26,55,40,13.87,30.33,-81.66,US,91.4,1533675360
346,3687505,La Palma,83.53,46,48,1.05,5.36,-74.39,CO,83.53,1533677840
347,2015913,Suntar,54.55,90,8,2.95,62.16,117.65,RU,54.55,1533677841
348,6355222,Yulara,35.6,64,0,5.82,-25.24,130.99,AU,35.6,1533675600
349,4011743,Constitucion,75.2,38,90,4.7,23.99,-104.67,MX,75.2,1533674520
350,2082539,Merauke,74.08,99,76,10.56,-8.49,140.4,ID,74.08,1533677841
351,2016764,Bolshoy Lug,48.2,100,90,4.47,52.08,104.09,RU,48.2,1533675600
352,3188329,Velagici,68.0,88,0,2.24,44.56,16.73,BA,68.0,1533675600
353,3631878,Moron,88.66,46,75,2.39,10.49,-68.2,VE,89.6,1533675600
354,2122389,Ossora,57.61,96,32,4.41,59.24,163.07,RU,57.61,1533677842
355,2352175,Fowa,74.8,91,12,1.95,8.92,6.4,NG,74.8,1533677843
356,5380437,Pacific Grove,69.12,72,20,8.05,36.62,-121.92,US,84.2,1533675300
357,2337542,Naze,75.2,94,75,5.75,5.43,7.07,NG,75.2,1533672000
358,3655185,Nueva Loja,82.4,74,75,6.93,0.08,-76.88,EC,82.4,1533675600
359,5354943,Half Moon Bay,70.09,87,75,11.41,37.46,-122.43,US,84.2,1533675600
360,525426,Sobolevo,58.51,75,0,7.43,54.43,31.9,RU,58.51,1533677844
361,3421719,Narsaq,60.8,48,64,5.82,60.91,-46.05,GL,60.8,1533675000
362,3460542,Itororo,70.66,89,92,6.76,-15.12,-40.07,BR,70.66,1533677845
363,3698304,Chimbote,65.44,89,0,8.66,-9.08,-78.59,PE,65.44,1533677845
364,6068416,Mayo,62.6,63,90,4.7,63.59,-135.9,CA,62.6,1533675600
365,3666640,Tumaco,79.3,94,92,8.43,1.8,-78.82,CO,79.3,1533677845
366,2294915,Takoradi,76.96,98,88,11.56,4.89,-1.75,GH,76.96,1533677846
367,2064735,Nhulunbuy,75.2,53,75,10.29,-12.18,136.78,AU,75.2,1533675600
368,3380290,Sinnamary,82.72,92,24,12.35,5.38,-52.96,GF,82.72,1533677846
369,1816440,Huaiyuan,81.46,93,0,5.08,32.97,117.2,CN,81.46,1533677847
370,3662927,Pauini,90.01,49,0,3.74,-7.71,-67.0,BR,90.01,1533677847
371,5855051,Ewa Beach,87.19,43,1,9.17,21.32,-158.01,US,87.8,1533675420
372,3430443,Necochea,59.32,68,92,12.12,-38.55,-58.74,AR,59.32,1533677848
373,882955,Manica,69.8,73,0,6.93,-18.94,32.88,MZ,69.8,1533675600
374,3131500,Visnes,67.21,77,0,9.17,59.36,5.22,NO,68.0,1533676800
375,6149374,Slave Lake,75.2,44,1,16.11,55.28,-114.77,CA,75.2,1533675600
376,2128815,Obihiro,55.9,96,56,1.95,42.92,143.2,JP,55.9,1533677849
377,1701054,Marawi,66.25,95,8,3.74,8.0,124.29,PH,66.25,1533677741
378,5882953,Aklavik,50.63,93,90,9.17,68.22,-135.01,CA,53.6,1533675840
379,120972,Pishva,89.6,24,0,9.17,35.31,51.73,IR,89.6,1533675600
380,2020838,Lensk,51.31,87,0,4.63,60.71,114.91,RU,51.31,1533677850
381,1488414,Urengoy,54.91,91,92,13.8,65.96,78.37,RU,54.91,1533677851
382,2068110,Kununurra,50.0,61,0,4.7,-15.77,128.74,AU,50.0,1533675600
383,2012956,Yerbogachen,48.16,84,20,2.51,61.28,108.01,RU,48.16,1533677851
384,2052479,Zhuhai,69.8,88,20,2.24,40.71,112.04,CN,69.8,1533675600
385,3170094,Portoferraio,77.0,94,0,4.7,42.81,10.31,IT,77.0,1533675300
386,2249901,Gat,82.4,65,12,6.93,14.69,-16.54,SN,82.4,1533675600
387,3939168,Huarmey,71.02,56,0,4.63,-10.07,-78.15,PE,71.02,1533677853
388,2508813,Adrar,96.8,19,0,6.93,27.87,-0.29,DZ,96.8,1533675600
389,2063056,Port Augusta,48.2,87,88,9.17,-32.49,137.76,AU,48.2,1533675600
390,110690,Faya,68.83,46,0,2.95,18.39,42.45,SA,71.6,1533675600
391,924572,Nsanje,70.57,63,0,4.97,-16.92,35.26,MZ,70.57,1533677854
392,3437029,San Patricio,74.44,55,0,6.76,-26.98,-56.83,PY,74.44,1533677597
393,7671223,Kloulklubed,80.6,83,90,4.7,7.04,134.26,PW,80.6,1533675000
394,1254046,Tura,76.6,94,36,4.85,25.52,90.21,IN,76.6,1533677623
395,3347939,Lobito,64.27,93,64,3.4,-12.35,13.55,AO,64.27,1533677338
396,2644210,Liverpool,60.8,72,75,5.82,53.41,-2.98,GB,60.8,1533676800
397,2032614,Baruun-Urt,51.22,85,0,1.95,46.68,113.28,MN,51.22,1533677855
398,1862505,Hirara,83.98,100,92,8.43,24.8,125.28,JP,83.98,1533677856
399,2334756,Kaura Namoda,77.5,80,56,7.31,12.59,6.58,NG,77.5,1533677856
400,610023,Dossor,79.03,48,0,10.67,47.52,52.98,KZ,79.03,1533677856
401,2633808,Winslow,68.25,64,12,10.29,51.94,-0.88,GB,73.4,1533676800
402,1244926,Hambantota,78.31,100,44,17.27,6.12,81.12,LK,78.31,1533677857
403,2425791,Kibala,73.4,83,40,2.62,9.11,18.35,TD,73.4,1533675600
404,3987544,San Blas,86.0,51,90,3.18,21.54,-105.29,MX,86.0,1533674400
405,3449304,Sao Desiderio,87.04,26,0,9.66,-12.36,-44.97,BR,87.04,1533677858
406,1645133,Dumai,74.71,97,68,1.61,1.68,101.45,ID,74.71,1533677764
407,2079582,Alyangula,74.62,97,0,19.73,-13.85,136.42,AU,74.62,1533677859
408,2022317,Khor,66.52,69,36,5.41,47.88,134.96,RU,66.52,1533677859
409,4081914,Oxford,90.41,49,1,5.82,33.61,-85.83,US,93.2,1533675360
410,550574,Kharitonovo,53.38,80,48,10.33,61.4,47.5,RU,53.38,1533677860
411,258175,Lixourion,79.84,97,0,7.2,38.2,20.43,GR,79.84,1533677860
412,64814,Bandarbeyla,78.31,93,8,33.15,9.49,50.81,SO,78.31,1533677861
413,292968,Abu Dhabi,92.26,75,20,4.7,24.47,54.37,AE,93.2,1533675600
414,4787534,Sterling,80.58,70,1,4.7,39.0,-77.4,US,89.6,1533677460
415,1168700,Ormara,78.85,97,56,2.95,25.21,64.64,PK,78.85,1533677862
416,6535469,Marmora,57.16,90,8,1.95,44.46,7.09,IT,57.16,1533677572
417,5699404,Scottsbluff,87.8,18,1,6.93,41.87,-103.67,US,87.8,1533675180
418,5894033,Barraute,69.8,73,75,2.24,48.43,-77.63,CA,69.8,1533675600
419,5536630,Cedar City,93.2,6,1,5.82,37.68,-113.06,US,93.2,1533675180
420,3221042,Brande,77.0,47,0,2.39,53.21,8.65,DE,77.0,1533676800
421,1512019,Aksarka,55.9,96,80,6.98,66.56,67.8,RU,55.9,1533677863
422,1061605,Manakara,69.13,98,0,12.24,-22.14,48.01,MG,69.13,1533677864
423,212730,Kisangani,71.92,96,68,2.62,0.52,25.21,CD,71.92,1533677864
424,2155562,Nelson Bay,39.2,86,0,3.36,-32.72,152.14,AU,39.2,1533675600
425,579838,Babynino,57.16,85,0,8.21,54.39,35.75,RU,57.16,1533677864
426,2093685,Kokopo,75.88,100,64,7.54,-4.34,152.27,PG,75.88,1533677865
427,2391895,Savalou,74.44,90,68,5.41,7.93,1.98,BJ,74.44,1533677865
428,3893629,Coquimbo,62.6,63,0,11.41,-29.95,-71.34,CL,62.6,1533675600
429,461699,Sasovo,58.78,95,0,7.54,54.35,41.93,RU,58.78,1533677866
430,5847486,Kailua,87.22,51,75,10.29,21.39,-157.74,US,87.8,1533675420
431,3577154,Oranjestad,86.0,70,20,29.97,12.52,-70.03,AW,86.0,1533675600
432,5118226,Garden City,85.71,83,1,19.46,40.73,-73.63,US,91.4,1533676080
433,2020584,Magistralnyy,48.43,86,56,2.28,56.17,107.45,RU,48.43,1533677867
434,3374083,Bathsheba,84.2,70,75,20.8,13.22,-59.52,BB,84.2,1533675600
435,6113365,Prince George,78.8,31,1,9.17,53.92,-122.75,CA,78.8,1533675600
436,3833062,Venado Tuerto,58.51,96,92,28.34,-33.75,-61.97,AR,58.51,1533677868
437,2120048,Ust-Nera,46.9,86,56,2.39,64.57,143.24,RU,46.9,1533677868
438,6945992,Betsiamites,64.26,88,90,6.93,48.94,-68.65,CA,69.8,1533675660
439,2018735,Nyurba,57.88,91,44,2.39,63.29,118.35,RU,57.88,1533677869
440,2127060,Arman,57.2,87,75,13.42,59.7,150.17,RU,57.2,1533675600
441,3397963,Itamaraca,76.03,78,75,13.87,-7.75,-34.83,BR,77.0,1533675600
442,1608033,Pak Phanang,83.62,92,92,13.02,8.35,100.2,TH,83.62,1533677870
443,5905393,Bonavista,69.67,75,0,11.79,48.65,-53.11,CA,69.67,1533677870
444,649924,Kuusamo,46.4,93,0,1.12,65.96,29.19,FI,46.4,1533676800
445,2022463,Khilok,50.23,88,0,2.39,51.36,110.46,RU,50.23,1533677871
446,2514651,Los Llanos de Aridane,73.4,78,0,17.22,28.66,-17.92,ES,73.4,1533677400
447,5166009,Painesville,80.24,61,75,3.36,41.72,-81.25,US,82.4,1533676620
448,211647,Lodja,73.36,87,24,3.18,-3.52,23.6,CD,73.36,1533677872
449,1849876,Tateyama,75.2,83,75,3.36,36.66,137.31,JP,75.2,1533676200
450,913029,Kapiri Mposhi,59.05,58,0,3.96,-13.97,28.68,ZM,59.05,1533677872
451,3438834,Loreto,82.09,57,0,15.03,-23.27,-57.32,PY,82.09,1533677873
452,4231997,Avera,86.72,74,1,5.82,33.19,-82.53,US,89.6,1533675300
453,2209055,Waddan,96.76,18,56,13.69,29.16,16.14,LY,96.76,1533677874
454,648739,Laukaa,51.8,93,0,4.97,62.42,25.95,FI,51.8,1533676800
455,4165565,Naples,86.47,59,40,12.75,26.14,-81.79,US,89.6,1533675180
456,3982266,Tecate,91.92,12,0,12.75,32.57,-116.63,US,100.4,1533675360
457,1611202,Chiang Kham,75.2,100,0,2.73,19.53,100.3,TH,75.2,1533675600
458,4951579,South Yarmouth,82.99,78,20,14.99,41.67,-70.18,US,87.8,1533676500
459,2790471,Hun,82.78,36,0,5.82,50.34,4.87,BE,84.2,1533676800
460,5861897,Fairbanks,59.59,54,75,6.93,64.84,-147.72,US,60.8,1533675480
461,3490716,Discovery Bay,89.6,66,20,16.11,18.46,-77.4,JM,89.6,1533675600
462,4033557,Tautira,84.2,54,40,18.34,-17.73,-149.15,PF,84.2,1533675600
463,1700847,Marogong,66.25,95,8,3.74,7.68,124.15,PH,66.25,1533677876
464,477940,Ust-Tsilma,48.88,98,92,6.64,65.44,52.15,RU,48.88,1533677877
465,3576994,Cockburn Town,82.63,99,80,16.49,21.46,-71.14,TC,82.63,1533677838
466,3182210,Belluno,80.6,78,0,3.36,46.14,12.22,IT,80.6,1533675000
467,2662689,Visby,66.2,88,36,8.05,57.64,18.3,SE,66.2,1533676800
468,1254709,Tezu,69.85,92,32,1.39,27.93,96.16,IN,69.85,1533677835
469,1803365,Linqiong,75.2,100,44,2.24,30.42,103.46,CN,75.2,1533675600
470,2152659,Port Macquarie,35.6,93,0,5.82,-31.43,152.91,AU,35.6,1533675600
471,1733782,Victoria,76.77,83,75,2.24,5.28,115.24,BN,78.8,1533675600
472,4145381,Wilmington,87.82,74,1,3.36,39.75,-75.55,US,91.4,1533676500
473,778362,Oksfjord,50.74,62,75,10.29,70.24,22.35,NO,53.6,1533675000
474,2339937,Auki,76.24,81,80,6.08,12.18,6.51,NG,76.24,1533677879
475,1071296,Antalaha,67.78,89,12,6.87,-14.9,50.28,MG,67.78,1533677880
476,5919815,Channel-Port aux Basques,65.89,91,44,12.57,47.57,-59.14,CA,65.89,1533677880
477,2347266,Shar,75.79,87,32,8.99,7.3,8.73,NG,75.79,1533677880
478,3385658,Urucui,92.26,23,0,9.33,-7.23,-44.56,BR,92.26,1533677740
479,3137469,Sorland,57.52,100,48,8.32,67.67,12.69,NO,57.52,1533677881
480,542776,Krasnaya Gorbatka,55.36,98,36,2.95,55.87,41.76,RU,55.36,1533677881
481,1501356,Kuragino,46.54,88,0,2.73,53.89,92.68,RU,46.54,1533677881
482,538442,Kusa,56.71,91,44,2.62,55.34,59.45,RU,56.71,1533677882
483,3421982,Maniitsoq,47.89,96,92,19.95,65.42,-52.9,GL,47.89,1533677882
484,1218436,Sayat,82.4,39,0,11.41,38.78,63.88,TM,82.4,1533675600
485,1272552,Dimapur,72.91,95,64,2.95,25.91,93.73,IN,72.91,1533677882
486,5961417,Husavik,81.82,71,48,11.01,50.56,-96.99,CA,81.82,1533677883
487,1487332,Verkhnyaya Inta,54.19,98,100,1.5,65.99,60.32,RU,54.19,1533677883
488,610864,Khani,75.2,94,90,3.36,41.96,42.96,GE,75.2,1533675600
489,2396518,Port-Gentil,73.4,88,20,9.17,-0.72,8.78,GA,73.4,1533675600
490,2158744,Margate,50.0,71,40,18.34,-43.03,147.26,AU,50.0,1533675600
491,3513563,Kralendijk,86.0,70,0,26.4,12.15,-68.27,BQ,86.0,1533675300
492,3860443,Comodoro Rivadavia,46.4,65,0,5.82,-45.87,-67.48,AR,46.4,1533675600
493,1525988,Ayagoz,59.95,52,0,5.75,47.96,80.43,KZ,59.95,1533677885
494,371745,Kutum,64.36,99,48,2.62,14.2,24.66,SD,64.36,1533677885
495,1816336,Binzhou,80.47,89,24,4.97,37.38,117.96,CN,80.47,1533677886
496,554535,Kaduy,56.53,84,32,9.1,59.2,37.15,RU,56.53,1533677886
497,2129072,Kushiro,57.34,95,92,2.95,43.11,144.15,JP,57.34,1533677886
498,4005370,Guadalupe y Calvo,74.08,36,92,2.17,26.09,-106.96,MX,74.08,1533677887
499,1250161,Batticaloa,81.37,93,68,16.37,7.71,81.69,LK,81.37,1533677887
500,1635111,Puri,75.2,78,20,5.82,-7.54,112.45,ID,75.2,1533675600
501,5335663,Cerritos,90.95,54,1,11.41,33.86,-118.05,US,102.2,1533675480
502,569318,Cheremshan,71.38,54,88,1.95,54.66,51.51,RU,71.38,1533677888
503,2033536,Yakeshi,56.26,91,20,3.18,49.28,120.73,CN,56.26,1533677888
504,778707,Mehamn,49.41,76,75,25.28,71.03,27.85,NO,50.0,1533675000
505,4021858,Guerrero Negro,90.28,43,0,7.54,27.97,-114.04,MX,90.28,1533677889
506,2122574,Ola,57.2,87,75,13.42,59.58,151.3,RU,57.2,1533675600
507,1152377,Lat Yao,73.18,99,92,0.6,15.75,99.79,TH,73.18,1533677890
508,3388456,Sao Jose da Coroa Grande,74.71,88,80,7.43,-8.9,-35.15,BR,74.71,1533677890
509,1633419,Padang,77.41,100,76,0.94,-0.92,100.36,ID,77.41,1533677891
510,6539761,Rome,76.08,73,0,2.24,41.89,12.48,IT,77.0,1533675000
511,3471715,Araruama,66.2,93,75,6.93,-22.87,-42.34,BR,66.2,1533675600
512,3522788,Nautla,81.19,100,32,7.43,20.22,-96.78,MX,81.19,1533677891
513,1314759,Lashio,68.59,98,100,0.49,22.93,97.75,MM,68.59,1533677892
514,2467980,Quballat,78.8,74,40,5.82,36.54,9.66,TN,78.8,1533675600
515,5989403,Kapuskasing,68.0,60,75,9.17,49.42,-82.43,CA,68.0,1533675600
516,2458334,Douentza,73.81,93,8,5.19,15.01,-2.95,ML,73.81,1533677892
517,5992836,Kirkland Lake,69.8,77,90,2.24,48.15,-80.03,CA,69.8,1533675600
518,1803841,Lianzhou,70.03,93,0,2.17,24.79,112.38,CN,70.03,1533677893
519,2637762,Alford,66.2,68,12,12.75,53.26,0.18,GB,68.0,1533676800
520,2120334,Tymovskoye,63.19,67,32,4.52,50.85,142.66,RU,63.19,1533677894
521,1623197,Tual,78.76,100,100,15.48,-5.67,132.75,ID,78.76,1533677894
522,1622318,Waingapu,70.12,88,0,8.1,-9.65,120.26,ID,70.12,1533677894
523,5068725,Colon,84.74,54,1,3.36,41.3,-96.61,US,87.8,1533676500
524,2013727,Vanavara,42.76,95,0,2.39,60.35,102.28,RU,42.76,1533677895
525,4550364,Salina,86.31,62,1,4.7,36.29,-95.15,US,93.2,1533676980
526,2160063,Codrington,39.79,83,0,2.62,-28.95,153.24,AU,39.79,1533677896
527,2610343,Vestmanna,51.8,93,88,12.75,62.16,-7.17,FO,51.8,1533676800
528,935051,Lavumisa,55.81,64,0,3.4,-27.31,31.88,ZA,55.81,1533677896
529,215976,Ilebo,78.67,77,8,1.83,-4.33,20.59,CD,78.67,1533677897
530,2522325,Aguimes,73.4,78,20,31.09,27.91,-15.45,ES,73.4,1533677400
531,1636806,Majene,80.47,100,12,22.08,-3.54,118.97,ID,80.47,1533677898
532,2194098,Ahipara,53.83,100,92,13.13,-35.17,173.16,NZ,53.83,1533677898
533,6049403,Langham,84.2,25,40,21.92,52.36,-106.96,CA,84.2,1533675600
534,2155858,Nambucca Heads,35.6,93,0,5.82,-30.64,152.99,AU,35.6,1533673800
535,991664,Kathu,35.92,42,0,10.56,-27.7,23.05,ZA,35.92,1533677899
536,5003435,Newberry,67.48,77,1,6.93,46.35,-85.51,US,69.8,1533676500
537,1642773,Japura,71.38,99,92,2.17,-0.42,102.29,ID,71.38,1533677900
538,5955902,Fort Nelson,71.6,53,75,5.82,58.81,-122.69,CA,71.6,1533675600
539,2377457,Nouadhibou,69.8,88,75,9.17,20.93,-17.03,MR,69.8,1533675600
540,3532656,Asuncion Nochixtlan,70.3,62,12,4.07,17.47,-97.23,MX,70.3,1533677901
541,1151464,Phangnga,76.8,83,75,13.87,8.45,98.53,TH,80.6,1533675600
542,2013279,Vostok,55.63,83,88,2.39,46.45,135.83,RU,55.63,1533677901
543,1735799,Sri Aman,73.4,94,56,2.39,1.24,111.46,MY,73.4,1533675600
544,3650121,Olinda,78.8,65,75,9.17,-2.03,-79.75,EC,78.8,1533675600
545,1056899,Sambava,73.18,100,0,13.24,-14.27,50.17,MG,73.18,1533677902
546,3700393,Tubuala,86.0,74,75,9.17,9.52,-79.03,PA,86.0,1533672000
547,1255361,Suratgarh,79.39,92,92,10.67,29.32,73.9,IN,79.39,1533677903
548,2243271,Cabinda,70.12,99,0,6.2,-5.56,12.19,AO,70.12,1533677903
549,2037346,Fuxin,72.64,85,92,2.84,42.02,121.65,CN,72.64,1533677903
550,3885273,Lampa,58.64,47,0,5.82,-33.29,-70.87,CL,62.6,1533675600
551,3372760,Praia da Vitoria,75.2,78,40,10.22,38.73,-27.07,PT,75.2,1533675600
552,942511,Vryburg,39.16,54,0,7.87,-26.96,24.73,ZA,39.16,1533677904
553,2120612,Tigil,56.8,95,88,4.41,57.8,158.67,RU,56.8,1533677904
554,3347353,Menongue,59.77,52,0,2.73,-14.66,17.68,AO,59.77,1533677905
555,2122605,Okhotsk,52.84,100,12,4.63,59.36,143.24,RU,52.84,1533677905
556,1795424,Huilong,71.83,91,0,1.95,28.89,110.18,CN,71.83,1533677906
557,3372472,Vila Franca do Campo,69.8,73,20,3.36,37.72,-25.43,PT,69.8,1533675600
558,359173,Beni Suef,84.43,44,0,12.68,29.07,31.1,EG,84.43,1533677906
559,2446796,Bilma,86.86,40,0,7.99,18.69,12.92,NE,86.86,1533677906
560,3470709,Barra do Garcas,89.6,49,0,2.24,-15.89,-52.26,BR,89.6,1533675600
561,3394023,Natal,78.8,69,20,13.87,-5.81,-35.21,BR,78.8,1533675600
562,3665199,Ariquemes,91.81,45,20,2.62,-9.91,-63.03,BR,91.81,1533677907
563,3991350,Puerto Palomas,96.8,19,20,3.36,31.78,-107.63,US,96.8,1533675180
564,1861280,Itoman,79.39,94,1,9.33,26.12,127.67,JP,82.4,1533676560
565,3934608,Tucuman,66.34,54,0,3.51,-17.17,-70.89,PE,66.34,1533677908
566,3546791,Moa,87.4,58,24,4.41,20.66,-74.95,CU,87.4,1533677909
567,3395503,Maraba,91.4,52,0,4.7,-5.35,-49.1,BR,91.4,1533675600
568,1181065,Chitral,48.25,46,0,1.39,35.85,71.79,PK,48.25,1533677909
569,3919720,Colquechaca,48.52,61,0,2.62,-18.7,-66.0,BO,48.52,1533677910
570,318253,Cizre,70.84,62,0,2.62,37.33,42.19,TR,70.84,1533677910
